id,branch_code,tag_id,asset_id,asset_name,invoice_cost,total_cost,salvage_value,date_of_purchase,vendor_id,vendor,part_warranty,service_warranty,serial_no,generic_name,custom_field,life_in_year,dep_type,last_scan_date,net_value,remaining_years,salvage,last_year_bv,current_dep,total_dep,location
803,FR10006,G2801B602000635DA0EC09F9,FR10006113,DELL MONITER,19000,20500,2050,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,20500,15,,,,,Ground Floor
804,FR10006,G2801B602000734DA0EC09F9,FR10006114,DELL MONITER,19000,20500,2050,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,20500,15,,,,,Second Floor
805,FR10006,G2801B602000633DA0EC09F9,FR10006115,DELL MONITER,18200,19000,1900,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,19000,15,,,,,Second Floor
806,FR10006,G2801B602000732DA0EC09F9,FR10006116,DELL MONITER,18200,19000,1900,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,19000,15,,,,,Second Floor
807,FR10006,G2801B602000731DA0EC09F9,FR10006117,DELL MONITER,19000,20500,2050,12/5/2019,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,20500,13,,,,,Second Floor
808,FR10006,G2801B602000630DA0EC09F9,FR10006118,DELL MONITER,19000,20500,2050,12/5/2019,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,20500,13,,,,,Second Floor
809,FR10006,G2801B60200071FDA0EA09F9,FR10006119,DELL MONITER,19000,20500,2050,12/5/2019,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,20500,13,,,,,OUT SIDE
810,FR10006,G2801B60200061EDA0EA09F9,FR10006120,DELL MONITER,18200,19000,1900,12/2/2019,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,19000,13,,,,,OUT SIDE
811,FR10006,G2801B60200061DDA0EA09F9,FR10006121,GENERATOR 125KVA,7650000,8050000,805000,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,25,1,,8050000,24,,,,,OUT SIDE
812,FR10006,G2801B60200071CDA0EA09F9,FR10006122,GENERATOR 125KVA,7650000,8050000,805000,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,25,1,,8050000,24,,,,,OUT SIDE
813,FR10006,G2801B60200061BDA0EA09F9,FR10006123,GENETRATOR,3835000,3987000,398700,10/10/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,25,1,,3987000,19,,,,,OUT SIDE
814,FR10006,G2801B60200071ADA0EA09F9,FR10006124,GENETRATOR,3835000,3987000,398700,10/10/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,25,1,,3987000,19,,,,,OUT SIDE
815,FR10006,G2801B602000719DA0EA09F9,FR10006125,HP PRINTER 56550,78000,81040,8104,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,1,,81040,15,,,,,OUT SIDE
816,FR10006,G2801B602000618DA0EA09F9,FR10006126,HP PRINTER 56550,78000,81900,8190,2/7/2020,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,1,,81900,13,,,,,OUT SIDE
817,FR10006,G2801B602000617DA0EA09F9,FR10006127,HP PRINTER 56550,78000,81040,8104,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,1,,81040,15,,,,,GF
818,FR10006,G2801B602000716DA0EA09F9,FR10006128,HP PRINTER 56550,78000,81900,8190,2/7/2020,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,1,,81900,13,,,,,GF 
819,FR10006,G2801B602000715DA0EA09F9,FR10006129,HP PRINTER 5958,54000,56500,5650,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,1,,56500,15,,,,,1st Floor
820,FR10006,G2801B602000614DA0EA09F9,FR10006130,HP PRINTER 5958,54000,56500,5650,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,1,,56500,15,,,,,1st Floor
821,FR10006,G2801B602000713DA0EA09F9,FR10006131,HP PRINTER 5958,54000,56500,5650,2/7/2020,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,1,,56500,13,,,,,1st Floor
822,FR10006,G2801B602000612DA0EA09F9,FR10006132,HP PRINTER 5958,54000,56500,5650,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,1,,56500,15,,,,,1st Floor
823,FR10006,G2801B602000611DA0EA09F9,FR10006133,HP PRINTER 5958,54000,56500,5650,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,1,,56500,15,,,,,Ground Floor
824,FR10006,G2801B602000710DA0EA09F9,FR10006134,HP PRINTER 5958,54000,56500,5650,2/7/2020,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,1,,56500,13,,,,,Ground Floor
825,FR10006,G2801B602000752DA0E309F9,FR10006147,OFFICER CHAIR,7000,7000,700,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,1,,7000,15,,,,,OUT SIDE
826,FR10006,G2801B602000751DA0E309F9,FR10006148,OFFICER CHAIR,7000,7000,700,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,1,,7000,15,,,,,OUT SIDE
827,FR10006,G2801B602000650DA0E309F9,FR10006149,OFFICER CHAIR,7000,7000,700,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,1,,7000,15,,,,,GF
828,FR10006,G2801B60200063FDA0E009F9,FR10006150,OFFICER CHAIR,7000,7000,700,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,1,,7000,15,,,,,GF
829,FR10006,G2801B60200073EDA0E009F9,FR10006151,OFFICER CHAIR,7000,7000,700,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,1,,7000,15,,,,,GF
830,FR10006,G2801B60200073DDA0E009F9,FR10006152,OFFICER CHAIR,7000,7000,700,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,1,,7000,15,,,,,GF
831,FR10006,G2801B60200063CDA0E009F9,FR10006153,OFFICER CHAIR,7000,7000,700,1/7/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,1,,7000,11,,,,,GF
832,FR10006,G2801B60200073BDA0E009F9,FR10006154,OFFICER CHAIR,7000,7000,700,1/7/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,1,,7000,11,,,,,1st Floor
833,FR10006,G2801B60200063ADA0E009F9,FR10006155,OFFICER CHAIR,7000,7000,700,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,1,,7000,15,,,,,GF
834,FR10006,G2801B602000639DA0E009F9,FR10006156,OFFICER TABLE,12000,12000,1200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,17,,,,,GF
835,FR10006,G2801B602000738DA0E009F9,FR10006157,OFFICER TABLE,12000,12000,1200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,17,,,,,GF
836,FR10006,G2801B602000737DA0E009F9,FR10006158,OFFICER TABLE,12000,12000,1200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,17,,,,,1st Floor
837,FR10006,G2801B602000636DA0E009F9,FR10006159,OFFICER TABLE,12000,12000,1200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,17,,,,,GF
838,FR10006,G2801B602000635DA0E009F9,FR10006160,OFFICER TABLE,12000,12000,1200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,17,,,,,Ground Floor
839,FR10006,G2801B602000734DA0E009F9,FR10006161,OFFICER TABLE,12000,12000,1200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,17,,,,,Ground Floor
840,FR10006,G2801B602000633DA0E009F9,FR10006162,OFFICER TABLE,12000,12000,1200,1/7/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,12,,,,,Ground Floor
841,FR10006,G2801B602000732DA0E009F9,FR10006163,OFFICER TABLE,12000,12000,1200,1/7/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,12,,,,,Ground Floor
842,FR10006,G2801B602000731DA0E009F9,FR10006164,OFFICER TABLE,12000,12000,1200,1/7/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,12,,,,,1st Floor
843,FR10006,G2801B602000630DA0E009F9,FR10006165,OFFICER TABLE,12000,12000,1200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,17,,,,,Ground Floor
844,FR10006,G2801B60200061FDA0DE09F9,FR10006166,OFFICER TABLE,12000,12000,1200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,17,,,,,Ground Floor
845,FR10006,G2801B60200071EDA0DE09F9,FR10006167,OFFICER TABLE,12000,12000,1200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,17,,,,,Ground Floor
846,FR10006,G2801B60200071DDA0DE09F9,FR10006168,OFFICER TABLE,12000,12000,1200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,17,,,,,Ground Floor
847,FR10006,G2801B60200061CDA0DE09F9,FR10006169,OFFICER TABLE,12000,12000,1200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,17,,,,,GF
848,FR10006,G2801B60200071BDA0DE09F9,FR10006170,OFFICER TABLE,12000,12000,1200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,17,,,,,GF 
849,FR10006,G2801B60200061ADA0DE09F9,FR10006171,OFFICER TABLE,12000,12000,1200,1/7/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,12,,,,,1st Floor
850,FR10006,G2801B602000619DA0DE09F9,FR10006172,OFFICER TABLE,12000,12000,1200,1/7/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,12,,,,,1st Floor
851,FR10006,G2801B602000718DA0DE09F9,FR10006173,OFFICER TABLE,12000,12000,1200,1/7/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,12,,,,,1st Floor
852,FR10006,G2801B602000653CA0D809F9,FR10006200,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,1st Floor
853,FR10006,G2801B602000754CA0D809F9,FR10006201,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,Ground Floor
854,FR10006,G2801B602000655CA0D809F9,FR10006202,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,Ground Floor
855,FR10006,G2801B602000656CA0D809F9,FR10006203,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,Ground Floor
856,FR10006,G2801B602000757CA0D809F9,FR10006204,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,Ground Floor
857,FR10006,G2801B602000758CA0D809F9,FR10006205,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,GF
858,FR10006,G2801B602000659CA0D809F9,FR10006206,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,GF 
859,FR10006,G2801B60200065ACA0D809F9,FR10006207,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,1st Floor
860,FR10006,G2801B60200075BCA0D809F9,FR10006208,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,1st Floor
861,FR10006,G2801B60200065CCA0D809F9,FR10006209,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,1st Floor
862,FR10006,G2801B60200075DCA0D809F9,FR10006210,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,1st Floor
863,FR10006,G2801B60200075ECA0D809F9,FR10006211,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,Ground Floor
864,FR10006,G2801B60200071ACA0DE09F9,FR10006222,VISITOR CHAIR,5800,5800,580,1/7/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,,12,,,,,OUT SIDE
865,FR10006,G2801B60200061BCA0DE09F9,FR10006223,VISITOR CHAIR,5800,5800,580,1/7/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,12,,,,,OUT SIDE
866,FR10006,G2801B60200071CCA0DE09F9,FR10006224,VISITOR CHAIR,5800,5800,580,1/7/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,12,,,,,OUT SIDE
867,FR10006,G2801B602000632CA0E009F9,FR10006230,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,1st Floor
868,FR10006,G2801B602000733CA0E009F9,FR10006231,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,1st Floor
869,FR10006,G2801B602000634CA0E009F9,FR10006232,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,1st Floor
870,FR10006,G2801B602000735CA0E009F9,FR10006233,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,Ground Floor
871,FR10006,G2801B602000736CA0E009F9,FR10006234,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,Ground Floor
872,FR10006,G2801B602000637CA0E009F9,FR10006235,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,Ground Floor
873,FR10006,G2801B602000638CA0E009F9,FR10006236,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,Second Floor
874,FR10006,G2801B602000739CA0E009F9,FR10006237,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,Second Floor
875,FR10006,G2801B60200073ACA0E009F9,FR10006238,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,Second Floor
876,FR10006,G2801B60200063BCA0E009F9,FR10006239,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,Second Floor
877,FR10006,G2801B60200073CCA0E009F9,FR10006240,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,Second Floor
878,FR10006,G2801B60200063DCA0E009F9,FR10006241,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,OUT SIDE
879,FR10006,G2801B602000658CA0E309F9,FR10006252,VISITOR CHAIR,5800,5800,580,1/7/2017,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,18,1,,,12,,,,,GF
880,FR10006,G2801B602000759CA0E309F9,FR10006253,VISITOR CHAIR,5800,5800,580,1/7/2017,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,18,1,,5800,12,,,,,GF
881,FR10006,G2801B60200075ACA0E309F9,FR10006254,VISITOR CHAIR,5800,5800,580,1/7/2017,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,18,1,,5800,12,,,,,1st Floor
882,FR10006,G2801B602000730CA0EC09F9,FR10006275,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,Ground Floor
883,FR10006,G2801B602000631CA0EC09F9,FR10006276,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,Ground Floor
884,FR10006,G2801B602000632CA0EC09F9,FR10006277,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,Ground Floor
885,FR10006,G2801B602000733CA0EC09F9,FR10006278,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,Second Floor
886,FR10006,G2801B602000634CA0EC09F9,FR10006279,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,Second Floor
887,FR10006,G2801B602000735CA0EC09F9,FR10006280,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,Second Floor
888,FR10006,G2801B602000736CA0EC09F9,FR10006281,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,Second Floor
889,FR10006,G2801B602000637CA0EC09F9,FR10006282,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,Second Floor
890,FR10006,G2801B602000638CA0EC09F9,FR10006283,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,OUT SIDE
891,FR10006,G2801B602000739CA0EC09F9,FR10006284,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,OUT SIDE
892,FR10006,G2801B60200073ACA0EC09F9,FR10006285,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,OUT SIDE
893,FR10006,G2801B60200063BCA0EC09F9,FR10006286,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,OUT SIDE
894,FR10006,G2801B60200073CCA0EC09F9,FR10006287,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,OUT SIDE
895,FR10006,G2801B60200063DCA0EC09F9,FR10006288,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,OUT SIDE
896,FR10006,G2801B60200063ECA0EC09F9,FR10006289,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,OUT SIDE
897,FR10006,G2801B60200073FCA0EC09F9,FR10006290,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,OUT SIDE
898,FR10006,G2801B602000650CA0F009F9,FR10006291,SEC CAMERA RECORDER,45000,45000,4500,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,5,1,,45000,4,,,,,GF
899,FR10006,G2801B602000751CA0F009F9,FR10006292,SEC SYS CONTROLLER,38000,38000,3800,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,5,1,,38000,4,,,,,GF 
900,FR10006,G2801B602000752CA0F009F9,FR10006293,UPS FOR CAMERA SYS,52000,52000,5200,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,5,1,,52000,4,,,,,1st Floor
2256,FR10006,G2801B602000657DA10D09F9,FR10006001,ASCON AC 4T INNER,124000,127000,12700,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,Ground Floor
2257,FR10006,G2801B602000756DA10D09F9,FR10006002,ASCON AC 4T INNER,124000,127000,12700,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,Ground Floor
2258,FR10006,G2801B602000755DA10D09F9,FR10006003,ASCON AC 4T INNER,124000,127000,12700,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,,16,,,,,Ground Floor
2259,FR10006,G2801B602000654DA10D09F9,FR10006004,ASCON AC 4T INNER,124000,127000,12700,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,Ground Floor
2260,FR10006,G2801B602000753DA10D09F9,FR10006005,ASCON AC 4T INNER,124000,127000,12700,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,GF
2261,FR10006,G2801B602000652DA10D09F9,FR10006006,ASCON AC 4T INNER,124000,127000,12700,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,GF 
2262,FR10006,G2801B602000651DA10D09F9,FR10006007,ASCON AC 4T INNER,124000,127000,12700,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,1st Floor
2263,FR10006,G2801B602000750DA10D09F9,FR10006008,ASCON AC 4T INNER,124000,127000,12700,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,1st Floor
2264,FR10006,G2801B60200063FDA10909F9,FR10006009,ASCON AC 4T OUTTER,124000,127000,12700,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,,16,,,,,1st Floor
2265,FR10006,G2801B60200073EDA10909F9,FR10006010,ASCON AC 4T OUTTER,124000,127000,12700,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,1st Floor
2266,FR10006,G2801B60200073DDA10909F9,FR10006011,ASCON AC 4T OUTTER,124000,127000,12700,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,Ground Floor
2267,FR10006,G2801B60200063CDA10909F9,FR10006012,ASCON AC 4T OUTTER,124000,127000,12700,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,Ground Floor
2268,FR10006,G2801B60200073BDA10909F9,FR10006013,ASCON AC 4T OUTTER,124000,127000,12700,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,0000-00-00 00:00:00,127000,16,,,,,Ground Floor
2269,FR10006,G2801B60200063ADA10909F9,FR10006014,ASCON AC 4T OUTTER,124000,127000,12700,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,Second Floor
2270,FR10006,G2801B602000639DA10909F9,FR10006015,ASCON AC 4T OUTTER,124000,127000,12700,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,Second Floor
2271,FR10006,G2801B602000738DA10909F9,FR10006016,ASCON AC 4T OUTTER,124000,127000,12700,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,Second Floor
2272,FR10006,G2801B602000737DA10909F9,FR10006017,CASHER CHAIR,7800,7800,780,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,7800,16,,,,,Second Floor
2273,FR10006,G2801B602000636DA10909F9,FR10006018,CASHER CHAIR,7800,7800,780,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,7800,16,,,,,Second Floor
2274,FR10006,G2801B602000635DA10909F9,FR10006019,CASHER CHAIR,7800,7800,780,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,7800,16,,,,,OUT SIDE
2275,FR10006,G2801B602000734DA10909F9,FR10006020,CASHER CHAIR,7800,7800,780,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,7800,16,,,,,OUT SIDE
